City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
139,Tasiilaq,GL,2022-11-16 02:16:31,65.6145,-37.6368,32.16,61,100,6.96
140,Santa Fe,AR,2022-11-16 02:16:32,-31.6333,-60.7,74.98,55,88,1.99
141,Diplo,PK,2022-11-16 02:16:32,24.4667,69.584,72.03,42,0,9.37
142,Kosh-Agach,RU,2022-11-16 02:16:32,50.0,88.6667,17.02,65,2,3.29
143,Hamilton,US,2022-11-16 02:15:17,39.1834,-84.5333,41.18,92,100,12.66
144,Oltedal,NO,2022-11-16 02:16:33,58.831,6.0466,49.59,70,100,35.63
145,Yellowknife,CA,2022-11-16 02:15:13,62.456,-114.3525,17.6,85,100,21.23
146,Morehead,US,2022-11-16 02:16:33,37.2711,-87.1764,39.99,76,100,4.61
147,Vaini,TO,2022-11-16 02:16:33,-21.2,-175.2,82.56,74,40,10.36
148,Te Anau,NZ,2022-11-16 02:16:34,-45.4167,167.7167,65.12,70,100,4.43
149,Tilichiki,RU,2022-11-16 02:16:34,60.4667,166.1,25.14,97,100,7.25
150,Abay,KZ,2022-11-16 02:16:34,49.6311,72.8539,17.98,85,100,20.62
151,Bismarck,US,2022-11-16 02:16:34,46.8083,-100.7837,11.26,85,75,10.36
152,Monster,NL,2022-11-16 02:16:35,52.0258,4.175,53.98,95,100,6.91
153,Sept-Iles,CA,2022-11-16 02:16:35,50.2001,-66.3821,24.8,70,100,5.75
154,Aberdeen,GB,2022-11-16 02:16:36,57.1437,-2.0981,52.29,96,100,9.22
155,Boende,CD,2022-11-16 02:16:36,-0.2167,20.8667,69.98,99,100,1.5
156,Inhambane,MZ,2022-11-16 02:16:36,-23.865,35.3833,64.85,80,0,3.65
157,Bambous Virieux,MU,2022-11-16 02:16:36,-20.3428,57.7575,69.22,88,40,4.61
158,Saskylakh,RU,2022-11-16 02:16:37,71.9167,114.0833,-21.64,97,89,6.33
159,Argayash,RU,2022-11-16 02:16:37,55.4888,60.8767,13.69,89,99,10.09
160,Esperance,AU,2022-11-16 02:16:38,-33.8667,121.9,69.89,48,3,12.57
161,Kallaste,EE,2022-11-16 02:16:38,58.655,27.1592,35.83,78,100,13.98
162,Batken,KG,2022-11-16 02:16:38,39.8333,71.0,20.3,61,65,11.32
163,High Level,CA,2022-11-16 02:16:38,58.5169,-117.136,28.51,69,20,11.5
164,Cherskiy,RU,2022-11-16 02:16:39,68.75,161.3,-11.83,92,100,6.93
165,Tessalit,ML,2022-11-16 02:16:39,20.1986,1.0114,69.75,19,100,8.21
166,El Limon,VE,2022-11-16 02:16:40,10.3059,-67.6321,72.59,91,27,2.37
167,Visby,SE,2022-11-16 02:16:40,57.6409,18.296,43.05,75,100,10.36
168,Polyarnyy,RU,2022-11-16 02:16:40,69.1989,33.4478,38.95,83,100,19.28
169,Sao Filipe,CV,2022-11-16 02:11:43,14.8961,-24.4956,75.49,72,33,5.01
170,Benguela,AO,2022-11-16 02:16:41,-12.5763,13.4055,72.34,76,67,2.35
171,Butaritari,KI,2022-11-16 02:16:41,3.0707,172.7902,81.68,74,13,15.9
172,Grand Gaube,MU,2022-11-16 02:16:41,-20.0064,57.6608,69.39,59,20,3.0
173,Champerico,GT,2022-11-16 02:16:42,14.3,-91.9167,80.73,75,15,4.7
174,Norman Wells,CA,2022-11-16 02:16:42,65.282,-126.8329,8.64,85,75,3.44
175,Sakaiminato,JP,2022-11-16 02:16:42,35.55,133.2333,62.58,45,75,14.97
176,Dodola,ET,2022-11-16 02:16:43,6.9833,39.1833,45.97,78,4,3.53
177,Burnie,AU,2022-11-16 02:11:51,-41.0667,145.9167,55.94,43,99,4.27
178,Hobyo,SO,2022-11-16 02:16:43,5.3505,48.5268,80.98,71,93,14.36
179,Santa Maria,BR,2022-11-16 02:16:43,-29.6842,-53.8069,63.0,57,0,4.41
180,Beipiao,CN,2022-11-16 02:16:44,41.7919,120.7792,40.26,51,0,5.86
181,Makokou,GA,2022-11-16 02:16:44,0.5738,12.8642,69.69,98,100,1.66
182,Belyy Yar,RU,2022-11-16 02:16:44,53.6039,91.3903,35.85,76,0,13.42
183,Aklavik,CA,2022-11-16 02:16:44,68.2191,-135.0107,0.86,91,15,8.52
184,Saint-Philippe,RE,2022-11-16 02:16:45,-21.3585,55.7679,67.59,76,47,10.4
185,Vao,NC,2022-11-16 02:17:45,-22.6667,167.4833,74.84,79,88,7.47
186,Kimberley,ZA,2022-11-16 02:17:46,-28.7323,24.7623,66.33,62,8,13.31
187,Puerto Rondon,CO,2022-11-16 02:17:46,6.2805,-71.1,74.37,93,100,5.77
188,Coquimbo,CL,2022-11-16 02:17:46,-29.9533,-71.3436,58.73,100,40,8.05
189,Latung,PH,2022-11-16 02:17:46,5.5,120.8833,82.72,79,100,8.19
190,Conakry,GN,2022-11-16 02:17:47,9.538,-13.6773,79.81,75,100,3.11
191,Ulladulla,AU,2022-11-16 02:17:47,-35.35,150.4667,52.7,64,68,2.1
192,Nioki,CD,2022-11-16 02:17:47,-2.7167,17.6833,69.67,99,100,1.88
193,East London,ZA,2022-11-16 02:17:48,-33.0153,27.9116,64.54,79,29,14.76
194,Vanimo,PG,2022-11-16 02:17:48,-2.6741,141.3028,85.24,67,34,6.96
195,Husavik,IS,2022-11-16 02:17:48,66.0449,-17.3389,43.29,92,100,8.25
196,Sao Miguel Do Tapuio,BR,2022-11-16 02:17:49,-5.5036,-41.3233,80.74,46,71,7.81
197,Sawakin,SD,2022-11-16 02:17:49,19.1059,37.3321,82.74,67,19,5.06
198,Taltal,CL,2022-11-16 02:17:49,-25.4,-70.4833,62.02,79,88,1.72
199,Yarim,YE,2022-11-16 02:17:50,14.298,44.3779,46.09,40,2,5.68
200,Lodja,CD,2022-11-16 02:17:50,-3.4833,23.4333,68.99,100,100,0.96
201,Hualmay,PE,2022-11-16 02:17:50,-11.0964,-77.6139,63.52,86,36,9.75
202,Bowen,AU,2022-11-16 02:17:50,-20.0167,148.2333,85.19,60,100,13.38
203,Isangel,VU,2022-11-16 02:17:51,-19.55,169.2667,84.31,74,20,2.3
204,Itirapina,BR,2022-11-16 02:17:51,-22.2528,-47.8228,70.95,60,49,5.03
205,Turayf,SA,2022-11-16 02:17:51,31.6725,38.6637,53.85,94,0,9.22
206,Chimbote,PE,2022-11-16 02:13:38,-9.0853,-78.5783,63.46,84,53,7.7
207,Puerto Ayora,EC,2022-11-16 02:17:52,-0.7393,-90.3518,70.56,86,80,8.01
208,Bilma,NE,2022-11-16 02:17:52,18.6853,12.9164,65.37,25,23,7.54
209,Estelle,US,2022-11-16 02:17:52,29.8458,-90.1067,51.01,77,100,12.66
210,Chicama,PE,2022-11-16 02:17:19,-7.8447,-79.1469,61.34,83,91,6.73
211,Rajsamand,IN,2022-11-16 02:17:53,25.0667,73.8833,60.31,52,0,2.57
212,Aden,YE,2022-11-16 02:17:53,12.7794,45.0367,78.24,69,31,7.72
213,Morgantown,US,2022-11-16 02:17:53,39.6295,-79.9559,42.1,92,100,3.44
214,Ambon,ID,2022-11-16 02:17:54,-3.6954,128.1814,87.94,70,40,10.36
215,Kargasok,RU,2022-11-16 02:17:54,59.0556,80.8572,15.62,95,100,10.94
216,Paamiut,GL,2022-11-16 02:15:58,61.994,-49.6678,17.08,89,49,11.95
217,Sarnia,CA,2022-11-16 02:16:18,42.9787,-82.4041,33.93,96,100,11.01
218,Dunmore Town,BS,2022-11-16 02:17:54,25.5,-76.65,80.38,73,1,11.12
219,Yeppoon,AU,2022-11-16 02:17:54,-23.1333,150.7333,91.18,55,73,6.24
220,Gat,IL,2022-11-16 02:14:01,31.61,34.7642,63.39,100,5,2.59
221,Hambantota,LK,2022-11-16 02:17:55,6.1241,81.1185,78.04,83,100,1.86
222,Caetite,BR,2022-11-16 02:17:55,-14.0694,-42.475,68.38,89,100,4.34
223,Lapeer,US,2022-11-16 02:17:55,43.0514,-83.3188,33.51,86,100,0.0
224,Broken Hill,AU,2022-11-16 02:17:00,-31.95,141.4333,59.92,37,5,14.63
225,Anadyr,RU,2022-11-16 02:17:56,64.75,177.4833,36.1,93,75,38.03
226,Bandarbeyla,SO,2022-11-16 02:17:56,9.4942,50.8122,77.95,73,9,13.47
227,Houma,US,2022-11-16 02:13:23,29.5958,-90.7195,48.99,88,98,10.78
228,Betong,TH,2022-11-16 02:17:57,5.7743,101.0723,79.41,85,99,1.34
229,Kaeo,NZ,2022-11-16 02:17:57,-35.1,173.7833,72.32,80,80,5.01
230,Rio Grande,BR,2022-11-16 02:18:57,-32.035,-52.0986,63.59,61,0,7.25
231,Tezu,IN,2022-11-16 02:18:58,27.9167,96.1667,69.33,38,0,0.63
232,Codrington,AU,2022-11-16 02:18:58,-38.2667,141.9667,54.55,61,83,14.88
233,Labuhan,ID,2022-11-16 02:18:58,-6.8844,112.2051,82.08,75,100,11.45
234,Necochea,AR,2022-11-16 02:18:59,-38.5473,-58.7368,57.99,64,0,3.69
235,Boa Vista,BR,2022-11-16 02:18:59,2.8197,-60.6733,82.38,74,20,8.05
236,Finale Ligure,IT,2022-11-16 02:18:59,44.1695,8.3436,56.28,86,100,4.0
237,Mari-Turek,RU,2022-11-16 02:18:59,56.7895,49.6235,16.95,93,62,3.71
238,Tazovskiy,RU,2022-11-16 02:19:00,67.4667,78.7,-15.68,98,51,6.24
239,Altamont,US,2022-11-16 02:19:00,42.2068,-121.7372,36.79,68,0,1.01
240,Lorengau,PG,2022-11-16 02:19:01,-2.0226,147.2712,85.17,68,66,6.51
241,Fjerritslev,DK,2022-11-16 02:19:01,57.0813,9.2664,46.89,79,100,31.21
242,Atar,MR,2022-11-16 02:19:01,20.5169,-13.0499,79.21,26,31,11.92
243,Pangani,TZ,2022-11-16 02:19:02,-5.4333,38.9667,74.48,88,7,4.14
