City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Namuac,PH,2022-11-17 14:23:55,18.6109,121.1657,79.05,90,33,11.9
295,Tiarei,PF,2022-11-17 14:23:56,-17.5333,-149.3333,75.22,80,51,5.82
296,Edd,ER,2022-11-17 14:23:56,13.9297,41.6925,88.97,41,7,23.53
297,Stephenville,US,2022-11-17 14:22:45,32.2207,-98.2023,42.76,85,0,0.0
298,Harper,LR,2022-11-17 14:23:56,4.375,-7.7169,83.17,69,79,8.84
299,Samarai,PG,2022-11-17 14:23:56,-10.6167,150.6667,83.26,79,98,11.88
300,Laguna,US,2022-11-17 14:23:57,38.421,-121.4238,53.01,93,0,0.0
301,Constantine,DZ,2022-11-17 14:23:57,36.365,6.6147,72.81,43,40,12.66
302,Alofi,NU,2022-11-17 14:23:57,-19.0595,-169.9187,69.69,94,8,1.14
303,Daru,PG,2022-11-17 14:23:58,-9.0763,143.2092,80.96,84,100,6.93
304,Clyde River,CA,2022-11-17 14:23:58,70.4692,-68.5914,-0.17,78,100,16.11
305,Thinadhoo,MV,2022-11-17 14:23:58,0.5333,72.9333,81.99,73,18,13.89
306,Cabo San Lucas,MX,2022-11-17 14:23:58,22.8909,-109.9124,67.3,78,100,4.61
307,Esna,EG,2022-11-17 14:23:59,25.2934,32.554,77.02,21,100,11.21
308,Deep River,CA,2022-11-17 14:23:59,46.1001,-77.4995,24.55,77,100,9.06
309,Qaqortoq,GL,2022-11-17 14:23:59,60.7167,-46.0333,9.3,85,10,4.21
310,Santiago,CL,2022-11-17 14:23:38,-33.4569,-70.6483,79.29,45,100,4.61
311,Souillac,MU,2022-11-17 14:24:00,-20.5167,57.5167,72.77,59,63,6.13
312,Sechura,PE,2022-11-17 14:24:00,-5.5569,-80.8222,68.76,71,99,9.06
313,San Quintin,MX,2022-11-17 14:24:00,30.4833,-115.95,56.52,29,5,1.45
314,Katobu,ID,2022-11-17 14:24:00,-4.9408,122.5276,77.02,92,100,3.58
315,Pishva,IR,2022-11-17 14:24:01,35.308,51.7267,56.8,57,100,1.68
316,Ambunti,PG,2022-11-17 14:24:01,-4.2365,142.8448,76.33,91,100,2.62
317,Broken Hill,AU,2022-11-17 14:24:01,-31.95,141.4333,60.66,39,47,5.66
318,Kavaratti,IN,2022-11-17 14:24:02,10.5669,72.642,82.87,69,5,4.56
319,La Sarre,CA,2022-11-17 14:24:02,48.8002,-79.1996,16.86,90,100,9.04
320,Khash,IR,2022-11-17 14:24:03,28.2211,61.2158,66.07,31,2,11.83
321,Formosa Do Rio Preto,BR,2022-11-17 14:24:03,-11.0483,-45.1931,84.92,54,100,5.39
322,Sobolevo,RU,2022-11-17 14:24:03,54.4299,31.8996,27.39,91,100,3.87
323,Tarut,SA,2022-11-17 14:25:04,26.5733,50.0369,89.82,41,96,11.52
324,Fomboni,KM,2022-11-17 14:25:04,-12.28,43.7425,79.88,72,21,9.46
325,Gornopravdinsk,RU,2022-11-17 14:25:04,60.05,69.9,-7.08,99,40,3.83
326,Kota Bahru,MY,2022-11-17 14:25:05,6.1333,102.2386,78.85,88,86,1.77
327,Visnes,NO,2022-11-17 14:25:06,59.3556,5.2242,46.78,36,0,18.41
328,Komsomolskiy,UZ,2022-11-17 14:25:07,40.4272,71.7189,41.72,81,100,6.91
329,Christchurch,NZ,2022-11-17 14:23:31,-43.5333,172.6333,58.91,90,100,6.91
330,Grand Gaube,MU,2022-11-17 14:25:07,-20.0064,57.6608,75.38,53,78,4.0
331,Araouane,ML,2022-11-17 14:25:07,18.9048,-3.5265,84.79,9,98,8.99
332,Ayorou,NE,2022-11-17 14:25:08,14.7308,0.9174,91.35,9,59,11.05
333,Poum,NC,2022-11-17 14:25:08,-20.2333,164.0167,78.08,81,77,11.23
334,Vostok,RU,2022-11-17 14:25:09,46.4856,135.8833,14.74,95,99,4.47
335,Maniitsoq,GL,2022-11-17 14:25:09,65.4167,-52.9,23.04,66,100,2.89
336,Kobayashi,JP,2022-11-17 14:25:10,31.9833,130.9833,54.39,96,100,2.28
337,Solnechnyy,RU,2022-11-17 14:25:10,50.7214,136.6319,17.69,80,95,3.67
338,Vanavara,RU,2022-11-17 14:24:10,60.34,102.2797,-15.14,98,99,2.17
339,San Clemente,US,2022-11-17 14:25:11,33.427,-117.612,62.71,29,40,6.98
340,Miyako,JP,2022-11-17 14:25:11,39.6367,141.9525,40.01,64,0,7.11
341,Sola,VU,2022-11-17 14:25:11,-13.8833,167.55,81.61,71,6,5.84
342,Ostrovnoy,RU,2022-11-17 14:25:12,68.0531,39.5131,33.55,86,100,15.64
343,Ushtobe,KZ,2022-11-17 14:25:12,45.2514,77.9838,27.66,63,93,6.78
344,Lavrentiya,RU,2022-11-17 14:25:12,65.5833,-171.0,35.35,97,100,25.3
345,Bom Jesus,BR,2022-11-17 14:25:13,-9.0744,-44.3586,94.77,37,99,3.96
346,Verkhoyansk,RU,2022-11-17 14:25:13,67.5447,133.385,-41.93,100,72,0.76
347,Suhut,TR,2022-11-17 14:25:14,38.5311,30.5458,59.18,46,77,12.93
348,Taltal,CL,2022-11-17 14:25:14,-25.4,-70.4833,67.1,71,57,5.32
349,Berlevag,NO,2022-11-17 14:23:48,70.8578,29.0864,41.0,93,75,16.11
350,Saint George,US,2022-11-17 14:25:15,37.1041,-113.5841,30.79,64,0,6.91
351,Liaozhong,CN,2022-11-17 14:25:16,41.5061,122.7242,44.55,84,2,5.53
352,Jiuquan,CN,2022-11-17 14:25:16,39.7432,98.5174,36.43,34,100,8.28
353,Isla Vista,US,2022-11-17 14:25:16,34.4133,-119.861,61.45,32,10,4.07
354,Pisco,PE,2022-11-17 14:25:17,-13.7,-76.2167,67.01,77,0,6.91
355,Ossora,RU,2022-11-17 14:25:17,59.2353,163.0719,14.2,79,1,5.99
356,Kabare,CD,2022-11-17 14:25:18,-2.4683,28.8242,67.26,82,91,1.86
357,Lagoa,PT,2022-11-17 14:25:18,39.05,-27.9833,60.28,59,95,14.92
358,Filingue,NE,2022-11-17 14:25:19,14.3521,3.3168,90.86,10,65,8.88
359,Adrar,MR,2022-11-17 14:25:19,20.5022,-10.0711,86.52,10,0,10.29
360,Nhulunbuy,AU,2022-11-17 14:25:20,-12.2333,136.7667,83.01,78,97,0.0
361,Kampot,KH,2022-11-17 14:25:21,10.6167,104.1833,77.05,87,97,1.41
362,Richards Bay,ZA,2022-11-17 14:25:21,-28.783,32.0377,75.6,79,84,8.12
363,Yar-Sale,RU,2022-11-17 14:25:21,66.8333,70.8333,11.19,83,100,24.47
364,Fairfield,US,2022-11-17 14:25:22,41.2668,-73.3162,41.65,64,0,12.66
365,Dawlatabad,AF,2022-11-17 14:25:22,36.4141,64.9053,57.18,45,99,6.85
366,Xingyi,CN,2022-11-17 14:26:23,24.1877,102.817,54.77,88,1,3.04
367,Luwuk,ID,2022-11-17 14:26:23,-0.9516,122.7875,78.06,86,86,2.08
368,Cuauhtemoc,MX,2022-11-17 14:26:23,28.4167,-106.8667,33.46,70,0,5.64
369,Nome,US,2022-11-17 14:26:24,64.5011,-165.4064,35.17,91,100,13.73
370,Da Nang,VN,2022-11-17 14:26:24,16.0678,108.2208,80.58,89,75,3.44
371,Kashi,CN,2022-11-17 14:26:24,39.4547,75.9797,45.61,29,0,4.47
372,Barcelos,PT,2022-11-17 14:26:25,41.5388,-8.6151,64.54,79,88,13.11
373,Tuensang,IN,2022-11-17 14:26:25,26.2833,94.8333,56.07,97,0,2.77
374,Lappeenranta,FI,2022-11-17 14:26:26,61.0587,28.1887,34.79,80,100,12.66
375,Lata,PT,2022-11-17 14:26:26,40.1629,-8.3327,62.92,80,58,9.73
376,Rocha,UY,2022-11-17 14:26:27,-34.4833,-54.3333,81.68,40,98,3.53
377,Hounde,BF,2022-11-17 14:26:27,11.5,-3.5167,92.93,9,95,8.79
378,Teya,RU,2022-11-17 14:26:28,60.3778,92.6267,-18.08,100,36,1.79
379,Itaituba,BR,2022-11-17 14:26:28,-4.2761,-55.9836,89.76,62,20,4.61
380,Tommot,RU,2022-11-17 14:26:28,58.9564,126.2925,15.93,96,100,2.62
381,Santo Tomas,PH,2022-11-17 14:26:29,14.1079,121.1414,79.05,87,100,6.55
382,Udayagiri,IN,2022-11-17 14:26:29,20.1333,84.3833,61.48,61,5,3.76
383,La Ronge,CA,2022-11-17 14:26:29,55.1001,-105.2842,-1.95,78,40,6.91
384,Naliya,IN,2022-11-17 14:26:30,23.2667,68.8333,79.57,49,0,7.85
385,Puerto Narino,CO,2022-11-17 14:26:30,-3.7703,-70.3831,74.34,96,100,2.59
386,Nanakuli,US,2022-11-17 14:26:30,21.3906,-158.1547,75.11,78,0,3.44
387,Leningradskiy,RU,2022-11-17 14:26:31,69.3833,178.4167,9.32,94,100,5.7
388,Mayya,RU,2022-11-17 14:26:31,61.7333,130.2811,-19.08,96,100,5.75
389,Batesville,US,2022-11-17 14:21:36,35.7698,-91.641,32.88,72,0,1.01
390,Inhambane,MZ,2022-11-17 14:26:31,-23.865,35.3833,81.27,57,0,11.32
391,Codrington,AU,2022-11-17 14:26:32,-38.2667,141.9667,44.82,93,0,8.16
392,Krasnoarmeysk,RU,2022-11-17 14:25:53,51.0239,45.6969,35.69,99,100,10.18
393,De Aar,ZA,2022-11-17 14:26:32,-30.6497,24.0123,85.53,8,39,22.75
394,Florianopolis,BR,2022-11-17 14:24:18,-27.6146,-48.5012,80.62,31,0,5.75
395,Mulanje,MW,2022-11-17 14:26:32,-16.0316,35.5,90.68,27,4,8.55
396,Skjervoy,NO,2022-11-17 14:26:33,70.0311,20.9714,23.0,42,26,5.03
397,Vila Velha,BR,2022-11-17 14:26:33,-20.3297,-40.2925,80.55,74,75,21.0
398,Colares,PT,2022-11-17 14:26:33,38.7992,-9.4469,67.33,89,75,13.8
399,Balgazyn,RU,2022-11-17 14:26:34,51.0,95.2,5.04,95,90,3.06
400,Trincomalee,LK,2022-11-17 14:26:34,8.5711,81.2335,79.39,67,100,13.35
401,Kupang,ID,2022-11-17 14:26:34,-10.1667,123.5833,81.46,81,100,7.61
402,Faya,SA,2022-11-17 14:26:34,18.3851,42.4509,66.31,52,1,9.48
403,Chake Chake,TZ,2022-11-17 14:26:35,-5.2459,39.7666,83.32,65,25,10.02
404,Bensonville,LR,2022-11-17 14:26:35,6.4461,-10.6125,89.28,49,41,3.31
405,Nasice,HR,2022-11-17 14:26:35,45.4886,18.0878,49.75,100,99,4.61
406,Te Anau,NZ,2022-11-17 14:26:36,-45.4167,167.7167,53.01,98,100,1.88
407,Iquitos,PE,2022-11-17 14:26:36,-3.7481,-73.2472,75.24,94,100,4.61
408,Barrow,US,2022-11-17 14:26:36,71.2906,-156.7887,32.02,80,100,12.66
409,Baykit,RU,2022-11-17 14:26:36,61.67,96.37,-20.25,100,22,2.64
410,Ternate,ID,2022-11-17 14:26:37,0.8,127.4,81.52,77,100,5.44
411,Nyagan,RU,2022-11-17 14:26:37,62.1406,65.3936,2.3,81,17,9.89
412,Comarapa,BO,2022-11-17 14:26:37,-17.9,-64.4833,75.09,35,3,2.04
413,Bubaque,GW,2022-11-17 14:27:38,11.2833,-15.8333,82.18,67,30,4.79
414,Santa Cruz De La Palma,ES,2022-11-17 14:27:38,28.6835,-17.7642,75.34,69,20,8.05
415,Garowe,SO,2022-11-17 14:27:38,8.4054,48.4845,88.21,18,3,9.48
416,Portland,US,2022-11-17 14:25:05,45.5234,-122.6762,39.22,67,0,20.0
417,Praia Da Vitoria,PT,2022-11-17 14:27:39,38.7333,-27.0667,64.76,82,40,16.08
418,Dicabisagan,PH,2022-11-17 14:27:39,17.0818,122.4157,77.41,89,93,2.35
419,Erenhot,CN,2022-11-17 14:27:39,43.6475,111.9767,36.03,31,100,7.2
420,Dwarka,IN,2022-11-17 14:27:40,22.2394,68.9678,80.76,52,0,10.6
421,Mount Isa,AU,2022-11-17 14:27:40,-20.7333,139.5,78.57,29,92,3.44
422,Jumla,NP,2022-11-17 14:27:40,29.2747,82.1838,40.66,78,2,3.69
423,Kijang,KR,2022-11-17 14:27:40,35.2442,129.2139,44.33,52,0,6.02
424,Elizabeth City,US,2022-11-17 14:27:41,36.2946,-76.2511,47.03,60,0,11.5
425,Mayahi,NE,2022-11-17 14:27:41,13.9553,7.6712,88.54,14,22,7.07
426,Sao Jose Da Coroa Grande,BR,2022-11-17 14:27:41,-8.8978,-35.1478,83.12,58,20,9.01
427,Kirakira,SB,2022-11-17 14:27:42,-10.4544,161.9205,78.69,86,72,0.89
428,Thyolo,MW,2022-11-17 14:27:42,-16.0678,35.1405,87.82,24,12,8.59
429,Tongliao,CN,2022-11-17 14:26:59,43.6125,122.2653,30.11,73,0,7.94
430,Grindavik,IS,2022-11-17 14:27:42,63.8424,-22.4338,48.15,87,75,31.07
431,Irtyshskiy,RU,2022-11-17 14:27:43,58.3333,68.1333,-7.8,96,5,1.07
432,Havoysund,NO,2022-11-17 14:27:43,70.9963,24.6622,41.23,75,39,2.28
433,Nicoya,CR,2022-11-17 14:27:43,10.1483,-85.452,78.55,80,28,5.37
434,Qalyub,EG,2022-11-17 14:27:44,30.1792,31.2056,74.19,43,0,7.61
435,Grants,US,2022-11-17 14:27:44,35.1473,-107.8514,8.83,85,0,6.91
436,Kinwat,IN,2022-11-17 14:27:44,19.6333,78.2,69.39,52,2,4.5
437,Shieli,KZ,2022-11-17 14:27:44,44.1667,66.75,34.25,60,99,8.93
438,Maruoka,JP,2022-11-17 14:27:45,36.1534,136.2703,48.09,75,11,3.71
439,Beckley,US,2022-11-17 14:27:45,37.7782,-81.1882,27.66,84,100,11.5
440,Havelock,US,2022-11-17 14:26:25,34.8791,-76.9013,46.98,59,0,11.5
441,Glenwood Springs,US,2022-11-17 14:27:45,39.5505,-107.3248,22.23,85,0,10.36
442,Tombouctou,ML,2022-11-17 14:27:46,20.0,-3.0,85.26,8,5,10.51
443,Broome,US,2022-11-17 14:27:46,42.2506,-75.833,37.02,79,100,13.8
444,Shingu,JP,2022-11-17 14:27:46,33.7333,135.9833,52.72,67,100,6.15
445,Sitka,US,2022-11-17 14:27:46,57.0531,-135.33,37.29,87,0,0.0
446,Basco,PH,2022-11-17 14:27:47,20.4487,121.9702,81.27,79,28,19.13
447,Honningsvag,NO,2022-11-17 14:27:48,70.9821,25.9704,40.75,87,100,4.61
448,Natchitoches,US,2022-11-17 14:27:48,31.7668,-93.1335,40.98,65,0,5.75
449,Xuanhua,CN,2022-11-17 14:27:48,40.6103,115.0447,43.9,46,94,2.71
450,Surt,LY,2022-11-17 14:27:48,31.2089,16.5887,78.01,32,4,12.5
451,Teguldet,RU,2022-11-17 14:27:49,57.3064,88.1667,7.95,92,99,5.01
452,Tacuarembo,UY,2022-11-17 14:27:49,-31.7333,-55.9833,84.43,35,49,6.82
453,Spassk-Ryazanskiy,RU,2022-11-17 14:27:49,54.4072,40.3806,25.38,94,97,11.59
454,Boa Vista,BR,2022-11-17 14:25:12,2.8197,-60.6733,89.58,55,40,12.66
455,Veraval,IN,2022-11-17 14:27:50,20.9,70.3667,79.36,56,9,4.34
456,Monroe,US,2022-11-17 14:27:27,43.1501,-77.6831,35.19,87,100,10.36
457,Sairang,IN,2022-11-17 14:28:50,23.8,92.6667,63.57,76,0,1.95
458,Axim,GH,2022-11-17 14:28:50,4.8699,-2.2405,84.18,66,46,10.31
459,Greymouth,NZ,2022-11-17 14:28:51,-42.4667,171.2,56.75,94,100,5.32
460,Lithakia,GR,2022-11-17 14:28:51,37.7167,20.8333,70.88,73,75,5.75
461,Tashara,RU,2022-11-17 14:28:51,55.5195,83.5094,17.46,90,100,5.99
462,Kenai,US,2022-11-17 14:28:52,60.5544,-151.2583,32.14,76,20,6.91
463,Evensk,RU,2022-11-17 14:28:52,61.95,159.2333,-4.68,87,36,9.35
464,Machinga,MW,2022-11-17 14:28:52,-15.1685,35.3,85.51,36,75,4.94
465,Viedma,AR,2022-11-17 14:28:52,-40.8135,-62.9967,82.2,23,15,15.23
466,Manokwari,ID,2022-11-17 14:28:53,-0.8667,134.0833,78.31,85,100,3.89
467,Krasnoselkup,RU,2022-11-17 14:28:53,65.7,82.4667,2.44,96,100,17.2
468,Markova,UA,2022-11-17 14:28:53,48.6758,24.4138,34.54,99,100,3.02
469,Sao Joao Da Barra,BR,2022-11-17 14:28:54,-21.6403,-41.0511,80.69,62,100,18.28
470,Hirara,JP,2022-11-17 14:28:54,24.8,125.2833,77.76,81,0,7.92
471,Cascais,PT,2022-11-17 14:28:54,38.6979,-9.4215,67.51,90,75,13.8
472,Nelson Bay,AU,2022-11-17 14:26:52,-32.7167,152.15,62.1,74,69,7.0
473,Padmanabhapuram,IN,2022-11-17 14:28:54,8.2333,77.3333,76.82,87,27,1.68
474,Rafaela,AR,2022-11-17 14:28:55,-31.2503,-61.4867,91.99,17,0,13.0
475,Qeshm,IR,2022-11-17 14:28:55,26.9581,56.2719,80.49,69,15,9.17
476,Mbandaka,CD,2022-11-17 14:28:55,0.0487,18.2603,80.11,73,61,1.66
477,Narrabri,AU,2022-11-17 14:28:56,-30.3167,149.7833,48.52,83,0,5.7
478,Saint-Joseph,RE,2022-11-17 14:27:13,-21.3667,55.6167,73.78,69,43,7.49
479,Morehead,US,2022-11-17 14:27:28,37.2711,-87.1764,30.85,72,0,1.01
480,Shelui,TZ,2022-11-17 14:28:56,-4.3667,34.2,74.41,65,100,3.83
481,Providencia,MX,2022-11-17 14:28:56,28.7167,-111.5833,59.07,30,0,8.79
482,Salinopolis,BR,2022-11-17 14:28:57,-0.6136,-47.3561,84.02,66,85,8.39
483,Kinablangan,PH,2022-11-17 14:28:57,7.6947,126.5503,77.11,85,55,4.63
484,Garanhuns,BR,2022-11-17 14:28:57,-8.8903,-36.4928,80.65,51,23,9.53
485,Lubao,PH,2022-11-17 14:28:58,14.9167,120.55,80.31,81,90,5.44
486,Garachine,PA,2022-11-17 14:28:58,8.0647,-78.3628,78.08,91,100,8.9
487,North Bend,US,2022-11-17 14:28:58,43.4065,-124.2243,39.85,93,0,6.91
488,Labuhan,ID,2022-11-17 14:27:00,-6.8844,112.2051,82.38,77,84,11.97
489,Maraba,BR,2022-11-17 14:24:25,-5.3686,-49.1178,89.78,62,40,3.44
490,Rivadavia,AR,2022-11-17 14:28:58,-33.1905,-68.4608,83.59,30,0,14.2
491,Dalvik,IS,2022-11-17 14:28:59,65.9702,-18.5286,48.13,91,99,7.27
492,Palma Gil,PH,2022-11-17 14:28:59,7.6422,125.6292,74.77,87,99,3.27
493,Acarau,BR,2022-11-17 14:28:59,-2.8856,-40.12,88.97,53,6,15.66
494,Zhuzhou,CN,2022-11-17 14:29:00,27.8333,113.15,60.93,62,99,2.64
495,Curanilahue,CL,2022-11-17 14:29:00,-37.4667,-73.35,70.18,44,56,4.74
496,Ixtapa,MX,2022-11-17 14:29:00,20.7,-105.2,71.22,88,0,0.0
497,Itoman,JP,2022-11-17 14:29:00,26.1247,127.6694,75.58,88,100,13.8
498,Salalah,OM,2022-11-17 14:29:01,17.0151,54.0924,80.69,74,40,6.91
499,Khasan,RU,2022-11-17 14:29:01,42.4308,130.6434,42.67,81,0,3.98
500,Blagoyevo,RU,2022-11-17 14:29:01,63.3667,47.9167,7.74,96,48,4.41
501,Saint-Felicien,CA,2022-11-17 14:30:02,48.6501,-72.4491,23.68,80,100,12.66
502,Yellandu,IN,2022-11-17 14:30:04,17.6,80.3333,65.91,61,16,3.24
503,Onda,ES,2022-11-17 14:30:04,39.9667,-0.25,74.16,55,44,12.62
504,Hammond,US,2022-11-17 14:30:05,41.5834,-87.5,29.19,88,100,12.66
505,Sunrise Manor,US,2022-11-17 14:30:05,36.2111,-115.0731,45.3,41,0,5.75
506,Dingle,PH,2022-11-17 14:30:06,10.9995,122.6711,75.43,94,100,7.47
507,Qesarya,IL,2022-11-17 14:30:07,32.5189,34.9046,71.96,68,9,6.91
508,Pochinki,RU,2022-11-17 14:30:07,54.6988,44.8668,27.37,95,100,15.86
509,Road Town,VG,2022-11-17 14:26:08,18.4167,-64.6167,86.09,79,40,9.22
510,Weihai,CN,2022-11-17 14:30:08,37.5017,122.1136,53.26,75,0,9.57
511,Yeppoon,AU,2022-11-17 14:30:08,-23.1333,150.7333,65.98,60,12,7.11
512,Villa Bruzual,VE,2022-11-17 14:30:09,9.3328,-69.1208,80.94,77,100,2.28
513,Flin Flon,CA,2022-11-17 14:30:10,54.7682,-101.865,4.84,78,75,10.36
514,Palmer,US,2022-11-17 14:30:10,42.1584,-72.3287,40.51,76,75,4.0
515,Port Macquarie,AU,2022-11-17 14:30:10,-31.4333,152.9167,52.95,81,4,8.55
516,Atherton,GB,2022-11-17 14:30:11,53.5237,-2.4935,49.75,95,100,3.0
517,Camacari,BR,2022-11-17 14:25:35,-12.6975,-38.3242,83.97,52,45,7.67
518,Baghdad,IQ,2022-11-17 14:28:50,33.3406,44.4009,64.31,82,20,8.05
519,Kalemie,CD,2022-11-17 14:30:11,-5.9475,29.1947,75.78,76,100,4.09
520,Mulchen,CL,2022-11-17 14:30:13,-37.7167,-72.2333,67.86,38,37,4.79
521,Rio Gallegos,AR,2022-11-17 14:30:13,-51.6226,-69.2181,65.1,24,24,30.09
522,Ketchikan,US,2022-11-17 14:26:55,55.3422,-131.6461,35.65,82,18,5.93
523,Arlit,NE,2022-11-17 14:27:58,18.7369,7.3853,83.93,10,0,1.97
524,Tsiroanomandidy,MG,2022-11-17 14:30:14,-18.7667,46.0333,72.28,76,92,3.18
525,Yeniseysk,RU,2022-11-17 14:30:15,58.4497,92.1703,-1.89,92,88,5.88
526,Zabkowice Slaskie,PL,2022-11-17 14:30:15,50.5897,16.8124,37.15,99,100,7.58
527,Jiexiu,CN,2022-11-17 14:30:16,37.0244,111.9125,50.58,46,100,3.56
528,Padang,ID,2022-11-17 14:30:16,-0.9492,100.3543,75.25,84,100,4.03
529,Brownfield,US,2022-11-17 14:30:16,33.1812,-102.2744,32.95,50,4,10.63
530,Gushikawa,JP,2022-11-17 14:26:07,26.3544,127.8686,74.79,83,100,9.22
531,Imeni Poliny Osipenko,RU,2022-11-17 14:30:17,52.4201,136.4853,11.89,96,66,3.89
532,Denpasar,ID,2022-11-17 14:30:17,-8.65,115.2167,83.86,79,40,3.44
533,Bisira,PA,2022-11-17 14:30:18,8.5196,-81.7115,64.24,88,99,6.22
534,West Wendover,US,2022-11-17 14:30:18,40.7391,-114.0733,20.41,79,0,0.0
535,Lososina,RU,2022-11-17 14:30:19,48.9975,140.3106,24.75,74,9,4.83
536,Churapcha,RU,2022-11-17 14:30:19,62.0025,132.4325,-21.08,91,97,5.68
537,Pandan,PH,2022-11-17 14:30:20,14.0453,124.1694,78.22,90,100,9.48
538,Dubti,ET,2022-11-17 14:30:20,11.7361,41.0853,90.19,24,64,10.92
539,Shelburne,CA,2022-11-17 14:30:21,44.0787,-80.2041,25.25,88,81,10.45
540,Stara Synyava,UA,2022-11-17 14:30:21,49.6032,27.6191,30.4,98,100,9.91
541,Lake City,US,2022-11-17 14:30:22,30.1897,-82.6393,51.78,46,0,14.97
542,Hendek,TR,2022-11-17 14:30:22,40.7994,30.7481,62.96,42,99,6.69
543,Santana Do Ipanema,BR,2022-11-17 14:30:23,-9.3783,-37.2453,92.17,35,6,9.33
544,Peace River,CA,2022-11-17 14:26:27,56.2501,-117.286,2.66,96,20,5.75
545,Trail,CA,2022-11-17 14:30:23,49.0998,-117.7022,29.97,97,100,2.91
546,Lucea,JM,2022-11-17 14:30:24,18.451,-78.1736,85.86,71,100,9.19
547,Ballina,AU,2022-11-17 14:31:25,-28.8667,153.5667,57.02,89,70,5.79
548,Itacoatiara,BR,2022-11-17 14:31:25,-3.1431,-58.4442,96.04,38,83,3.65
549,Guacimo,CR,2022-11-17 14:31:26,10.2104,-83.6807,83.28,68,34,3.0
550,Fredonia,US,2022-11-17 14:30:56,42.4401,-79.3317,33.42,83,100,22.5
551,Goderich,CA,2022-11-17 14:30:27,43.7501,-81.7165,34.92,64,100,18.41
552,Sarana,RU,2022-11-17 14:31:26,56.4773,57.7259,8.31,94,17,2.8
553,North Myrtle Beach,US,2022-11-17 14:28:59,33.816,-78.68,47.08,78,0,3.44
554,Blackfoot,US,2022-11-17 14:31:27,43.1905,-112.345,22.01,93,92,4.43
555,Mumford,GH,2022-11-17 14:31:28,5.2618,-0.759,82.31,71,59,11.32
556,Nantucket,US,2022-11-17 14:28:55,41.2835,-70.0995,44.74,74,99,25.59
557,Rio De Janeiro,BR,2022-11-17 14:28:45,-22.9028,-43.2075,85.95,60,40,11.5
558,Namibe,AO,2022-11-17 14:31:28,-15.1961,12.1522,73.76,70,28,12.17
559,Fort Beaufort,ZA,2022-11-17 14:31:29,-32.7748,26.6338,65.19,67,100,8.9
560,Skalat,UA,2022-11-17 14:31:29,49.4273,25.9787,30.76,97,100,9.4
561,Abu Samrah,SY,2022-11-17 14:31:29,35.3029,37.1841,61.99,64,36,9.6
562,Gat,IL,2022-11-17 14:31:30,31.61,34.7642,68.68,100,20,6.24
563,Hulshout,BE,2022-11-17 14:31:30,51.0757,4.7945,55.98,78,100,11.01
564,Roccastrada,IT,2022-11-17 14:31:31,43.0099,11.1665,64.76,73,6,4.14
565,Hole Narsipur,IN,2022-11-17 14:31:31,12.7828,76.2431,65.8,60,88,6.33
566,Kilindoni,TZ,2022-11-17 14:31:31,-7.9139,39.6668,80.65,73,64,11.27
567,Vestmannaeyjar,IS,2022-11-17 14:31:32,63.4427,-20.2734,49.19,81,40,20.71
568,Russell,US,2022-11-17 14:31:32,32.3502,-85.1999,42.08,48,36,8.05
569,Tazovskiy,RU,2022-11-17 14:31:32,67.4667,78.7,9.9,88,100,20.96
570,Novaya Mayna,RU,2022-11-17 14:31:33,54.15,49.75,28.87,92,100,15.14
571,Drumheller,CA,2022-11-17 14:30:01,51.4617,-112.7101,4.84,78,11,5.75
572,Baykalovo,RU,2022-11-17 14:31:33,57.3981,63.7684,-5.62,94,5,2.68
573,Pasni,PK,2022-11-17 14:31:34,25.2631,63.471,79.93,66,5,12.75
574,Raudeberg,NO,2022-11-17 14:31:34,61.9875,5.1352,50.67,37,36,1.72
575,Lipari,IT,2022-11-17 14:31:34,38.4674,14.954,70.32,75,94,14.94
576,Tezu,IN,2022-11-17 14:31:35,27.9167,96.1667,62.13,54,0,4.41
577,Jacutinga,BR,2022-11-17 14:31:35,-22.2856,-46.6122,81.75,43,2,4.12
578,Kuala Sungai Baru,MY,2022-11-17 14:31:36,2.3594,102.0353,81.32,82,98,5.41
579,Gubkinskiy,RU,2022-11-17 14:31:36,64.434,76.5026,3.09,75,100,21.81
580,Olafsvik,IS,2022-11-17 14:31:36,64.8945,-23.7142,46.58,80,93,30.0
581,Beringovskiy,RU,2022-11-17 14:31:37,63.05,179.3167,27.37,95,100,15.73
582,Ulaangom,MN,2022-11-17 14:31:37,49.9811,92.0667,17.83,73,59,3.33
583,Chingirlau,KZ,2022-11-17 14:31:37,51.095,54.0814,30.11,83,100,17.11
584,Cururupu,BR,2022-11-17 14:31:38,-1.8283,-44.8683,84.2,64,100,3.96
585,Camargo,MX,2022-11-17 14:31:38,27.6667,-105.1667,42.94,55,0,2.19
586,Deputatskiy,RU,2022-11-17 14:31:38,69.3,139.9,-30.12,100,35,2.28
587,Magadan,RU,2022-11-17 14:31:39,59.5667,150.8,3.43,87,96,9.26
588,Biltine,TD,2022-11-17 14:31:40,14.5333,20.9167,89.38,14,0,5.86
589,Severobaykalsk,RU,2022-11-17 14:31:40,55.65,109.3167,23.72,78,99,3.85
590,Amposta,ES,2022-11-17 14:31:40,40.7131,0.581,76.23,61,92,6.64
591,Dunedin,NZ,2022-11-17 14:31:41,-45.8742,170.5036,53.8,96,100,1.99
